20,50,450,50,450,50,450,50,450,50,450,50,950,50,550,50,1150,50,490,50,20
20,50,450,50,450,50,450,50,450,50,450,50,950,50,550,50,1150,50,550,50,20
20,50,450,50,450,50,450,50,450,50,450,50,950,50,550,50,1150,50,610,50,20
20,50,550,50,550,50,550,50,550,50,550,50,1150,50,550,50,1150,50,490,50,20
20,50,550,50,550,50,550,50,550,50,550,50,1150,50,550,50,1150,50,550,50,20
20,50,550,50,550,50,550,50,550,50,550,50,1150,50,550,50,1150,50,610,50,20
20,50,650,50,650,50,650,50,650,50,650,50,1350,50,550,50,1150,50,490,50,20
20,50,650,50,650,50,650,50,650,50,650,50,1350,50,550,50,1150,50,550,50,20
20,50,650,50,650,50,650,50,650,50,650,50,1350,50,550,50,1150,50,610,50,20
